"symbol","date","open","high","close","volume","adj","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange"
"ETV",2017-07-27,15.53,15.54,15.41,125300,15.41,"Eaton Vance Corporation",15.4,"$985.07M",2005,NA,NA,"NYSE"
"ETV",2017-07-28,15.43,15.45,15.4,126300,15.4,"Eaton Vance Corporation",15.4,"$985.07M",2005,NA,NA,"NYSE"
"EXR",2017-07-03,78.63,79.37,78.489998,745500,78.489998,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-05,78.41,78.52,77.389999,922500,77.389999,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-06,77.24,77.34,75.910004,1197900,75.910004,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-07,76.1,77.07,76.529999,712100,76.529999,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-10,76.54,76.78,74.760002,1161700,74.760002,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-11,75.01,75.01,74.129997,1037200,74.129997,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-12,74.65,75.83,75.43,828700,75.43,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-13,75.49,76.15,75.57,792100,75.57,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-14,76.12,76.77,76.68,864400,76.68,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-17,76.62,77.77,77.400002,1361100,77.400002,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-18,77.32,77.83,77.480003,1289700,77.480003,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-19,77.54,78.94,78.790001,1896900,78.790001,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-20,78.25,78.88,78.230003,1042300,78.230003,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-21,78.12,79.07,78.970001,668700,78.970001,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-24,79,79.16,78.639999,883400,78.639999,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-25,78.6,79.52,79.480003,1281200,79.480003,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-26,79.6,81.06,80.300003,1562000,80.300003,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-27,79,79,76.5,2452300,76.5,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXR",2017-07-28,76.5,77.97,77.919998,1621000,77.919998,"Extra Space Storage Inc",77.92,"$9.82B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE"
"EXTR",2017-07-03,9.25,9.33,9.12,824700,9.12,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-05,9.12,9.25,9.13,1118000,9.13,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-06,9.03,9.12,8.99,1141000,8.99,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-07,8.98,9.36,9.31,825700,9.31,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-10,9.32,9.57,9.51,997500,9.51,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-11,9.55,9.66,9.46,1086600,9.46,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-12,9.63,9.83,9.6,1128700,9.6,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-13,9.67,9.7,9.51,767700,9.51,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-14,9.52,9.62,9.48,837800,9.48,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-17,9.46,9.66,9.57,833200,9.57,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-18,9.58,9.6,9.43,1349800,9.43,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-19,9.43,9.6,9.51,1183900,9.51,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-20,9.55,9.72,9.64,749400,9.64,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-21,9.66,9.73,9.55,907700,9.55,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-24,9.59,9.63,9.52,740100,9.52,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-25,9.52,9.6,9.38,595700,9.38,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-26,9.45,9.48,9.36,948800,9.36,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-27,9.41,9.41,9.1,1770100,9.1,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"EXTR",2017-07-28,9.03,9.14,9.03,835000,9.03,"Extreme Networks, Inc.",9.03,"$994.81M",1999,"Technology","Computer Communications Equipment","NASDAQ"
"FALC",2017-07-03,0.27,0.28,0.27,115800,0.27,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-05,0.27,0.27,0.26,64000,0.26,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-06,0.26,0.26,0.25,82100,0.25,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-07,0.24,0.25,0.25,156300,0.25,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-10,0.24,0.26,0.24,102600,0.24,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-11,0.23,0.24,0.24,146800,0.24,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-12,0.23,0.24,0.23,328900,0.23,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-13,0.22,0.23,0.22,319800,0.22,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-14,0.23,0.33,0.28,3021800,0.28,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-17,0.28,0.29,0.28,1008100,0.28,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-18,0.27,0.27,0.25,324000,0.25,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-19,0.24,0.25,0.25,147000,0.25,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-20,0.24,0.24,0.22,889400,0.22,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-21,0.24,0.24,0.22,637500,0.22,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-24,0.22,0.23,0.23,566900,0.23,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-25,0.24,0.24,0.23,539200,0.23,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-26,0.24,0.27,0.24,1511400,0.24,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-27,0.24,0.26,0.24,573600,0.24,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FALC",2017-07-28,0.23,0.23,0.23,682500,0.23,"FalconStor Software, Inc.",0.225,"$9.99M",NA,"Technology","Computer Software: Prepackaged Software","NASDAQ"
"FBK",2017-07-03,36.29,36.83,36.380001,30600,36.380001,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-05,36.39,36.41,36.189999,34500,36.189999,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-06,36.05,36.55,36.419998,82200,36.419998,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-07,36.47,36.76,36.34,90800,36.34,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-10,36.18,36.59,35.830002,166200,35.830002,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-11,35.01,36.005,35.759998,120700,35.759998,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-12,35.22,35.86,35.720001,141700,35.720001,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-13,35.06,35.94,35.5,93000,35.5,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-14,35.89,35.89,34.759998,262000,34.759998,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-17,34.06,35.225,34.860001,103700,34.860001,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-18,34.81,35.3,34.779999,71500,34.779999,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-19,35.18,35.28,34.41,75400,34.41,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-20,34.5,34.75,34,109000,34,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-21,34.66,34.935,34.509998,197000,34.509998,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-24,35.99,35.99,33.889999,72800,33.889999,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-25,34.16,34.89,34.369999,101700,34.369999,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-26,34.43,34.5,33.73,58300,33.73,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-27,33.74,33.83,33.619999,34700,33.619999,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FBK",2017-07-28,33.62,34.43,34.099998,37400,34.099998,"FB Financial Corporation",34.1,"$987.81M",2016,"Finance","Major Banks","NYSE"
"FORD",2017-07-03,1.06,1.07,1.06,5500,1.06,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-05,1.05,1.06,1.04,29200,1.04,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-06,1.03,1.09,1.06,27300,1.06,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-07,1.06,1.09,1.06,6800,1.06,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-10,1.04,1.08,1.06,17100,1.06,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-11,1.08,1.08,1.06,63600,1.06,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-12,1.08,1.08,1.08,15700,1.08,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-13,1.08,1.08,1.06,4200,1.06,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-14,1.06,1.08,1.07,20900,1.07,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-17,1.06,1.09,1.09,12800,1.09,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-18,1.07,1.08,1.07,31500,1.07,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-19,1.07,1.14,1.09,1e+05,1.09,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-20,1.08,1.09,1.07,26400,1.07,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-21,1.07,1.09,1.09,20900,1.09,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-24,1.09,1.09,1.08,18800,1.08,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-25,1.07,1.08,1.05,19200,1.05,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-26,1.06,1.17,1.15,239100,1.15,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-27,1.13,1.13,1.08,55600,1.08,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FORD",2017-07-28,1.08,1.13,1.12,36600,1.12,"Forward Industries, Inc.",1.1183,"$9.82M",NA,"Consumer Non-Durables","Plastic Products","NASDAQ"
"FRO",2017-07-03,5.73,5.88,5.85,446200,5.85,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-05,5.86,5.87,5.82,459300,5.82,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-06,5.78,5.86,5.77,481200,5.77,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-07,5.81,5.82,5.66,429600,5.66,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-10,5.7,5.82,5.77,261400,5.77,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-11,5.78,5.86,5.81,454500,5.81,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-12,5.89,5.92,5.79,540300,5.79,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-13,5.88,6,5.97,657200,5.97,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-14,6.02,6.2,6.19,875400,6.19,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-17,6.21,6.29,6.27,532900,6.27,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-18,6.28,6.34,6.28,660100,6.28,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-19,6.31,6.5,6.39,688100,6.39,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-20,6.39,6.4,6.33,611500,6.33,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-21,6.19,6.19,5.9,1537300,5.9,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-24,5.94,5.94,5.81,647300,5.81,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-25,5.88,5.92,5.8,502100,5.8,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-26,5.78,5.8,5.72,630200,5.72,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-27,5.75,5.79,5.73,387700,5.73,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"FRO",2017-07-28,5.79,5.88,5.82,392000,5.82,"Frontline Ltd.",5.82,"$988.29M",NA,"Transportation","Marine Transportation","NYSE"
"GEVO",2017-07-03,0.67,0.69,0.65,166500,0.65,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-05,0.66,0.69,0.65,147400,0.65,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-06,0.63,0.65,0.63,268800,0.63,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-07,0.63,0.65,0.63,116000,0.63,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-10,0.63,0.67,0.6,304500,0.6,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-11,0.62,0.62,0.56,535800,0.56,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-12,0.58,0.58,0.57,248700,0.57,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-13,0.57,0.61,0.59,445400,0.59,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-14,0.6,0.62,0.57,212600,0.57,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-17,0.57,0.6,0.58,105900,0.58,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-18,0.59,0.6,0.59,76800,0.59,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-19,0.58,0.62,0.6,395100,0.6,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-20,0.63,0.76,0.71,2257900,0.71,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-21,0.67,0.69,0.69,383800,0.69,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-24,0.69,0.75,0.72,814100,0.72,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-25,0.8,0.86,0.7,6686600,0.7,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-26,0.69,0.73,0.65,1039300,0.65,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-27,0.65,0.68,0.64,287800,0.64,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GEVO",2017-07-28,0.63,0.68,0.65,761800,0.65,"Gevo, Inc.",0.651,"$9.81M",2011,"Basic Industries","Major Chemicals","NASDAQ"
"GILD",2017-07-03,71.11,71.6,70.699997,3453000,70.699997,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-05,70.83,71.29,70.860001,7219600,70.860001,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-06,70.66,70.74,69.480003,7989000,69.480003,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-07,69.69,69.69,69.25,6535800,69.25,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-10,69.24,69.74,69.290001,6485900,69.290001,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-11,68.99,69.5,69.349998,6442700,69.349998,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-12,69.77,70.13,69.800003,5585200,69.800003,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-13,69.99,70.98,70.580002,7533900,70.580002,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-14,70.74,71.03,70.57,5234600,70.57,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-17,70.58,71.86,71.150002,7612400,71.150002,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-18,71.3,71.73,71.690002,6096700,71.690002,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-19,72,72.74,72.720001,8312400,72.720001,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-20,72.86,73.74,73.419998,9271400,73.419998,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-21,73.32,74.41,73.760002,8874000,73.760002,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-24,73.7,74.42,74.389999,8943200,74.389999,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-25,74.72,75.29,73.739998,9061200,73.739998,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-26,74.1,74.27,74.190002,10695300,74.190002,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-27,75.43,75.99,74.959999,13871000,74.959999,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"GILD",2017-07-28,75.01,76.03,75.940002,8911500,75.940002,"Gilead Sciences, Inc.",75.94,"$99.23B",1992,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ"
"HFBC",2017-07-03,14.41,14.45,14.4,500,14.349999,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-05,14.35,14.9,14.27,3900,14.27,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-06,14.6,14.6,14.6,400,14.6,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-07,14.34,14.46,14.44,1400,14.44,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-10,14.31,14.44,14.44,1300,14.44,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-11,14.33,14.55,14.35,1100,14.35,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-12,14.35,14.35,14.34,200,14.34,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-13,14.34,14.34,14.34,0,14.34,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-14,14.35,14.57,14.57,900,14.57,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-17,14.39,14.4,14.35,1500,14.35,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-18,14.25,14.25,14.25,1200,14.25,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
